ts,cheval,cavalier,discipline,epreuve,hauteur,classement_estime,proba,verdict,is_cold_start,model_name,snapshot,id
2026-05-25T05:55:04,KOSMOS DES ILES,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,91eb59eeca71
2026-05-25T05:55:04,I LOVE YOU DES ISLES,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,17,4,cold-start,True,LightGBM,crawl-predict:c36a23a6,b73c465178a0
2026-05-25T05:55:04,FABIOLA,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f4b6ace57a80
2026-05-25T05:55:04,SHOUKRAN DE BEL VERNE,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9326742cc50b
2026-05-25T05:55:04,FABIOLA,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,3c467cf409c1
2026-05-25T05:55:04,ESPION DES ISLES,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,18,4,cold-start,True,LightGBM,crawl-predict:c36a23a6,05bd15d4f7ae
2026-05-25T05:55:04,DIAMOND ICE DES VOLTS,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,69685b304888
2026-05-25T05:55:04,FORREST DE KERCHRIST,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0ff0daf070a3
2026-05-25T05:55:04,SHOUKRAN DE BEL VERNE,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,190e8a032797
2026-05-25T05:55:04,DIAMOND ICE DES VOLTS,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e9ca30fc0d44
2026-05-25T05:55:04,DIVINE DU VAILLANT,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6bb08b59d472
2026-05-25T05:55:04,FABIOLA,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fdfbef9ffd97
2026-05-25T05:55:04,VOYOU DE LANOE,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,15,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,79fbdd0bf63c
2026-05-25T05:55:04,ELEGANTE,Voir sa fiche,Equifun 30 cm,Club A Moustique Chp Reg Circuit Dpt individuel,,1,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,5b4daf2bc768
2026-05-25T05:55:04,FIDJIE DU SANON,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,1,53,cold-start,True,LightGBM,crawl-predict:c36a23a6,b542196387a4
2026-05-25T05:55:04,JUDICAELLE DE KERVE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,efa339bba4c2
2026-05-25T05:55:04,VILAINE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,16,5,cold-start,True,LightGBM,crawl-predict:c36a23a6,be0406b73bdc
2026-05-25T05:55:04,ESPION DES ISLES,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,18,4,cold-start,True,LightGBM,crawl-predict:c36a23a6,b743659de142
2026-05-25T05:55:04,CRAGUETTE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,cda89ff4d4e8
2026-05-25T05:55:04,VILAINE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,17,5,cold-start,True,LightGBM,crawl-predict:c36a23a6,0f371471d4b1
2026-05-25T05:55:04,CRAGUETTE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fb5f624f4768
2026-05-25T05:55:04,SHOUKRAN DE BEL VERNE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0b5815d2b72a
2026-05-25T05:55:04,ESMEE DRESS CODE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,015f8001754e
2026-05-25T05:55:04,EPSILON,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,caab07a32c13
2026-05-25T05:55:04,FORREST DE KERCHRIST,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,afb76eb9c637
2026-05-25T05:55:04,FORREST DE KERCHRIST,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7c8e3d41c3bc
2026-05-25T05:55:04,KAOURA,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7da37ae684ae
2026-05-25T05:55:04,POTTOKA,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e2704f897132
2026-05-25T05:55:04,I LOVE YOU DES ISLES,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,19,4,cold-start,True,LightGBM,crawl-predict:c36a23a6,5840b2c59eb2
2026-05-25T05:55:04,EPSILON,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,815d53194c67
2026-05-25T05:55:04,KAOURA,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,bd99a3114ed3
2026-05-25T05:55:04,POTTOKA,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b155aa15c111
2026-05-25T05:55:04,BALDO DE LA CLAIRIERE,Voir sa fiche,Equifun 30 cm,Club A Poussin Chp Reg Circuit Dpt individuel,,15,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,945addfe1cd1
2026-05-25T05:55:04,JUDICAELLE DE KERVE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,16276e677c0e
2026-05-25T05:55:04,VAVIT DU BOIS,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c67771005b4b
2026-05-25T05:55:04,KOSMOS DES ILES,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4a5044386877
2026-05-25T05:55:04,KISS MAGIC DES ILES,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,272e7c30d47f
2026-05-25T05:55:04,KIRIKOU,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,20,15,cold-start,True,LightGBM,crawl-predict:c36a23a6,7f58c73bec7e
2026-05-25T05:55:04,CQUINOA DU SHOET,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ba129f266083
2026-05-25T05:55:04,JOEME MAGIC DES ILES,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,23,6,cold-start,True,LightGBM,crawl-predict:c36a23a6,b548cee7a3c8
2026-05-25T05:55:04,KINGLY DE KERAVEL,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,081de0f86fd3
2026-05-25T05:55:04,VAVIT DU BOIS,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,57ee6e7bee06
2026-05-25T05:55:04,VANILLE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,25,3,cold-start,True,LightGBM,crawl-predict:c36a23a6,4accea9d0019
2026-05-25T05:55:04,SI JOLIE DE ROSSIGNOL,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,78a863972e6c
2026-05-25T05:55:04,JOEME MAGIC DES ILES,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,24,6,cold-start,True,LightGBM,crawl-predict:c36a23a6,379b7268fa0e
2026-05-25T05:55:04,OLDTOWN JOAN,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f548279b7f0a
2026-05-25T05:55:04,EPSILON,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a82c47d76e5d
2026-05-25T05:55:04,KISS MAGIC DES ILES,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,48ca326c45aa
2026-05-25T05:55:04,ALADIN,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,1,19,cold-start,True,LightGBM,crawl-predict:c36a23a6,f603aad5e794
2026-05-25T05:55:04,VANILLE,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,26,3,cold-start,True,LightGBM,crawl-predict:c36a23a6,670e10f18ad4
2026-05-25T05:55:04,PITCHOUNE DU RULGOAT,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,60602e76e2e2
2026-05-25T05:55:04,KINGLY DE KERAVEL,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ee71c68d4508
2026-05-25T05:55:04,ESMERALDA DES ISLES,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,15,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e293fcd58da4
2026-05-25T05:55:04,IZZY BOY DU PETIT BOI,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,16,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,eb053e45e0b2
2026-05-25T05:55:04,KIRIKOU,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,21,15,cold-start,True,LightGBM,crawl-predict:c36a23a6,f99cb27b3ec9
2026-05-25T05:55:04,GOUACHE DU PETIT BOIS,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,17,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ce3a94f85b7f
2026-05-25T05:55:04,FOX TROT DU PETIT BOI,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,18,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,9ad24d5814f4
2026-05-25T05:55:04,KIRIKOU,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,22,15,cold-start,True,LightGBM,crawl-predict:c36a23a6,ee7d209dcab3
2026-05-25T05:55:04,ESMERALDA DES ISLES,Voir sa fiche,Equifun 40 cm,Club Poney B Benjamin Chp Reg Circuit Dpt individuel,,19,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6582a69f6fe9
2026-05-25T05:55:04,ECLIPSE DU ROC,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,1,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f94a0bd8ed25
2026-05-25T05:55:04,YAKARI,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,23,13,cold-start,True,LightGBM,crawl-predict:c36a23a6,6cd51a8c648e
2026-05-25T05:55:04,VAVIT DU BOIS,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,026242c2f381
2026-05-25T05:55:04,MANDOLANA,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5b7d2d230b52
2026-05-25T05:55:04,QUATIMINI DES CLOTINS,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e2a440015939
2026-05-25T05:55:04,FAUVETTE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,25,3,cold-start,True,LightGBM,crawl-predict:c36a23a6,c035f82075cd
2026-05-25T05:55:04,FANDORA DU TRISKEL,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c5388c816296
2026-05-25T05:55:04,YAKARI,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,24,13,cold-start,True,LightGBM,crawl-predict:c36a23a6,0b6d6a5c3682
2026-05-25T05:55:04,ECLIPSE DU ROC,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,aa8fd3f09d46
2026-05-25T05:55:04,ECLIPSE DU ROC,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b6c816797a20
2026-05-25T05:55:04,LILAS ROSNOEN,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,e99030d1629d
2026-05-25T05:55:04,CHOCOLAT DU BEZIAU,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,714c770a3b86
2026-05-25T05:55:04,HARIBO DE KERESSEIS,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1891b6b9facc
2026-05-25T05:55:04,INVICTUS D'ARGAN,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,5b4d7636b65a
2026-05-25T05:55:04,PRIMTEMP DES DEPORTES,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1e9df33f52d5
2026-05-25T05:55:04,K'FEE INN AR GWELANN,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c3615f68a8cc
2026-05-25T05:55:04,SILVER D'AVEL,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,58258780fe66
2026-05-25T05:55:04,OVE AR CRANO,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,15,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0323cec2c9b6
2026-05-25T05:55:04,ERMINE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,16,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,85a70b5a5e0a
2026-05-25T05:55:04,BONUS DU LOCH,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,17,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,59f8261b7b6e
2026-05-25T05:55:04,ERMINE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,18,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,538081fc5fd1
2026-05-25T05:55:04,BONUS DU LOCH,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,19,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,4343723a3120
2026-05-25T05:55:04,UPERCUT DE LA POINTE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,20,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,cd92fc9228ae
2026-05-25T05:55:04,ADENA,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,21,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,c13409228959
2026-05-25T05:55:04,UPERCUT DE LA POINTE,Voir sa fiche,Equifun 40 cm,Club Poney Benjamin Chp Reg Circuit Dpt individuel,,22,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6b8a9a813a63
2026-05-25T05:55:04,CQUINOA DU SHOET,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,0d24fc24a9c3
2026-05-25T05:55:04,NEW HEAVEN,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,8ff83dd60845
2026-05-25T05:55:04,GRIBOUILLE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,1,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,d2fe4f8ca0bb
2026-05-25T05:55:04,VERITY DE QUILLIEN,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ac3c72c2c8ef
2026-05-25T05:55:04,TIRKA DE BOISSY,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a0d9d15b5843
2026-05-25T05:55:04,HARIBO DE KERESSEIS,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2e908c5b47a9
2026-05-25T05:55:04,INVICTUS D'ARGAN,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,7b632435ed02
2026-05-25T05:55:04,EVEREST DE L'AMBRE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d108155c3767
2026-05-25T05:55:04,JON DE MATXOENIA,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,9,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d6879a410cfa
2026-05-25T05:55:04,KANTJE'S DALOU,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,10,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,6e89be70b6c9
2026-05-25T05:55:04,YAKARI,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,32,13,cold-start,True,LightGBM,crawl-predict:c36a23a6,fe504ed63f78
2026-05-25T05:55:04,PRIMTEMP DES DEPORTES,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,11,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,b20efc4d0cd0
2026-05-25T05:55:04,QUATIMINI DES CLOTINS,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,12,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,36d9aff48abc
2026-05-25T05:55:04,TIRKA DE BOISSY,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,13,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,1bcf2cd18a99
2026-05-25T05:55:04,FANDORA DU TRISKEL,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,14,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,17923545cec9
2026-05-25T05:55:04,VENISE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,15,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,164c0ed61ecb
2026-05-25T05:55:04,VENISE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,16,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,fd2fda05de80
2026-05-25T05:55:04,OVE AR CRANO,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,17,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,376247dd9c8c
2026-05-25T05:55:04,VERITY DE QUILLIEN,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,18,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ed12fdb4ebb8
2026-05-25T05:55:04,KANTJE'S DALOU,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,19,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ce171c6a2342
2026-05-25T05:55:04,OVE AR CRANO,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,20,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,438cb7b86ed0
2026-05-25T05:55:04,OLDTOWN JOAN,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,21,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,2de1cb753a67
2026-05-25T05:55:04,HARIBO DE KERESSEIS,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,22,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,ac91115baebb
2026-05-25T05:55:04,NEW HEAVEN,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,23,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,8dc6eb0cf1a6
2026-05-25T05:55:04,EVEREST DE L'AMBRE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,24,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,475a13134c99
2026-05-25T05:55:04,RAVISSANTE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,25,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d55f4694a91d
2026-05-25T05:55:04,SALSA,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,26,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,a5dda9cbd72f
2026-05-25T05:55:04,KIOWA DE CHANTEPIE,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,27,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,540d660eee9a
2026-05-25T05:55:04,CHOCOLAT DU BEZIAU,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,28,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,acc5a25e4679
2026-05-25T05:55:04,RWAN DU ROZIER,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,29,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,551f1c4331ca
2026-05-25T05:55:04,CREAM D'ELPHEN,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,30,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,74b0ad32bf25
2026-05-25T05:55:04,TCHACHA,Voir sa fiche,Equifun 50 cm,Club Poney Minime Chp Reg Circuit Dpt individuel,,31,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,d5daa3a690a1
2026-05-25T05:55:04,INDIANA MONTGEOFFROY,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg Circuit Dpt individuel,,2,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,38fc709f8163
2026-05-25T05:55:04,FANDORA DU TRISKEL,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg Circuit Dpt individuel,,3,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,8cf48c8a0206
2026-05-25T05:55:04,KANTJE'S DALOU,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg Circuit Dpt individuel,,4,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,177dd86fe81c
2026-05-25T05:55:04,CHOCOLAT DU BEZIAU,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg Circuit Dpt individuel,,5,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,454c79ebd921
2026-05-25T05:55:04,NEW HEAVEN,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg Circuit Dpt individuel,,6,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,f29af061aa1f
2026-05-25T05:55:04,GRIBOUILLE,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg Circuit Dpt individuel,,1,100,cold-start,True,LightGBM,crawl-predict:c36a23a6,3337a4cca09f
2026-05-25T05:55:04,EVEREST DE L'AMBRE,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg Circuit Dpt individuel,,7,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,710f0a3cb099
2026-05-25T05:55:04,ULRICH VON LIZIO,Voir sa fiche,Equifun 60 cm,Club Poney Cadet Chp Reg Circuit Dpt individuel,,8,17,cold-start,True,LightGBM,crawl-predict:c36a23a6,276cf25ed8ce
